KELP_ID,FTRCD,RA,RI,LOCATION,FEATURE,SPECIES,BIOMASS,DENSITY,KLPCMMNT,SOURCE1,PROJECT,GEOMETRY,OBJECTID,AREA_SQM,FEAT_LEN,X_COORDINATE,Y_COORDINATE
35246,,0,3,Nuchatlitz Inlet,,Mixed,396,Low,,,NOOTKA,,2825879,54334.1323,1505.2867,,
36084,,0,3,Nootka Island,,Giant Kelp,109,High,,,NOOTKA,,2825880,10258.6538,833.2219,,
34467,,0,3,,KELP,,0,,,CH3683,WCVI,,2826062,246367.8126,4268.9057,,
34470,,0,4,,,Bull Kelp,0,,,CH3539,NSOG2,,2826063,46.1152,133.4705,,
34471,,3,4,,KELP,,0,,,"3538, 3539",JOHNST,,2826064,3916.3591,3728.2829,,
34473,,3,4,,KELP,,0,,,"3538, 3539",JOHNST,,2826065,119.9144,439.8707,,
34475,,0,3,,KELP,,0,,,CH3683,WCVI,,2826066,35728.1811,934.7033,,
33357,,0,3,Vancouver Island,KELP,Bull Kelp,23,High,,CH3679,WCVI,,2825365,2131.1015,316.6798,,
33359,,0,3,Vancouver Island,KELP,Bull Kelp,64,Low,,CH3679,WCVI,,2825366,7465.4812,987.935,,
33360,,0,3,Vancouver Island,KELP,Bull Kelp,12,High,,CH3679,WCVI,,2825367,1188.4578,173.2437,,
33361,,0,3,Vancouver Island,,Bull Kelp,5,Low,,,NWVI78,,2825368,1378.6103,194.4936,,
33362,,0,3,,KELP,,0,,,CH3679,WCVI,,2825369,5.1105,13.1188,,
33363,,0,3,Vancouver Island,KELP,Bull Kelp,4,High,,CH3679,WCVI,,2825370,417.7638,89.1563,,
33366,,0,3,,KELP,,0,,,CH3679,WCVI,,2825371,19.5865,25.1906,,
33367,,0,3,Vancouver Island,KELP,Bull Kelp,64,Low,,CH3679,WCVI,,2825372,1.4589,8.2805,,
33369,,0,3,Vancouver Island,,Bull Kelp,4,High,,,NWVI78,,2825373,1.032,7.7717,,
33370,,0,3,Vancouver Island,KELP,Bull Kelp,2,High,,CH3679,WCVI,,2825374,224.1345,63.7103,,
33380,,0,3,Vancouver Island,,Bull Kelp,64,Low,,,NWVI78,,2825375,18.7112,19.1167,,
33383,,0,3,Vancouver Island,,Bull Kelp,2,High,,,NWVI78,,2825376,244.2047,62.1963,,
33387,,0,3,Cape Parkins,,Giant Kelp,0,High,,,NWVI78,,2825377,590.4521,108.7278,,
33391,,0,3,Cape Parkins,,Bull Kelp,2,Low,,,NWVI78,,2825378,604.4511,102.8239,,
35095,,0,3,Nuchatlitz Inlet,,Giant Kelp,88,High,,,NOOTKA,,2825563,8268.7305,691.0735,,
35102,,0,3,Nuchatlitz Inlet,,Giant Kelp,47,Low,,,NOOTKA,,2825564,4431.5694,294.6091,,
35103,,0,3,Nuchatlitz Inlet,,Giant Kelp,40,High,,,NOOTKA,,2825565,3761.475,269.4307,,
35937,,0,4,Nootka Island,KELP,Giant Kelp,266,High,,CH3662,WCVI,,2825566,24935.2533,1480.7899,,
35938,,0,4,Nootka Island,KELP,Giant Kelp,32,High,,CH3662,WCVI,,2825567,3007.8504,315.8711,,
35940,,0,4,Nootka Island,KELP,Giant Kelp,66,Low,,CH3662,WCVI,,2825568,6262.7066,391.2936,,
35947,,0,4,,KELP,,0,,,CH3662,WCVI,,2825569,49.3683,35.6113,,
35948,,0,3,Nootka Island,,Giant Kelp,357,High,,,NOOTKA,,2825570,34.5265,31.1159,,
34301,,3,2,,KELP,,0,,,3559,JOHNST,,2825730,58105.6666,1345.6492,,
34302,,0,3,,,,0,,,,,,2825731,324.2712,79.2037,,
34303,,0,3,,,,0,,,,,,2825732,1300.1757,151.9399,,
34306,,0,3,,,,0,,,,,,2825733,531.6353,88.9616,,
34319,,0,3,,KELP,,0,,,CH3683,WCVI,,2825734,126130.2321,1440.9792,,
34321,,3,4,,KELP,,0,,,CH3538,NSOG2,,2825735,875635.3382,5765.7631,,
34324,,3,4,,KELP,,0,,,3538,JOHNST,,2825736,7.2332,79.3364,,
34326,,0,3,,KELP,,0,,,CH3683,WCVI,,2825737,23963.1348,578.1748,,
34328,,0,3,,,,0,,,,,,2825738,1929.5252,174.0319,,
34330,,3,4,,KELP,,0,,,3538,JOHNST,,2825739,134.6047,892.0357,,
30886,,2,5,,,NEREOCYSTIS,0,,,,JOHNST2,,2825185,5768.1757,584.2247,,
30890,,0,3,Cape Scott,,Bull Kelp,52,Low,,,NVI76,,2825186,3029.9059,394.0982,,
30893,,0,3,Cape Scott,,Bull Kelp,1,High,,,NVI76,,2825187,320.7877,71.1501,,
30895,,2,5,,,NEREOCYSTIS,0,,,,JOHNST2,,2825188,490.053,102.5258,,
30898,,2,5,,,NEREOCYSTIS,0,,,,JOHNST2,,2825189,294.0728,103.1887,,
30901,,2,5,,,NEREOCYSTIS,0,,,,JOHNST2,,2825190,4328.432,495.8209,,
30902,,0,3,Cape Scott,,Bull Kelp,5,Low,,,NWVI78,,2825191,1055.0254,159.8946,,
30905,,0,3,Vancouver Island,,Bull Kelp,28,High,,,NVI76,,2825192,113.4747,48.253,,
30908,,2,5,,,NEREOCYSTIS,0,,,,JOHNST2,,2825193,4042.5292,379.4097,,
30914,,0,3,Vancouver Island,,Bull Kelp,8,High,,,NVI76,,2825194,411.4553,81.357,,
30918,,0,3,Cape Scott,,Bull Kelp,3,Low,,,NVI76,,2825195,585.7448,152.8446,,
31709,,0,3,Malcolm Island,,Giant Kelp,13,Low,,,MALCOLM,,2825196,3294.8699,419.8878,,
33393,,3,1,,KELP,,0,,,3544,JOHNST,,2825379,24625.3305,591.0009,,
33394,,0,3,Cape Parkins,KELP,Bull Kelp,4,Low,,CH3679,WCVI,,2825380,1306.6969,142.7192,,
33396,,0,3,Cape Parkins,KELP,Bull Kelp,8,Low,,CH3679,WCVI,,2825381,758.1619,157.8801,,
33397,,0,3,Cape Parkins,,Bull Kelp,8,Low,,,NWVI78,,2825382,1594.589,163.2187,,
33398,,0,3,,KELP,,0,,,CH3679,WCVI,,2825383,164694.3571,2494.9183,,
33400,,0,3,Cape Parkins,,Bull Kelp,22,High,,,NWVI78,,2825384,2092.716,366.4583,,
33401,,0,3,Cape Parkins,KELP,Bull Kelp,10,High,,CH3679,WCVI,,2825385,967.9044,168.7399,,
33402,,0,3,Cape Parkins,KELP,Bull Kelp,22,High,,CH3679,WCVI,,2825386,93.332,55.2207,,
33404,,0,3,Cape Parkins,KELP,Bull Kelp,5,Low,,CH3679,WCVI,,2825387,1611.2651,189.3402,,
30979,,0,3,Cape Scott,,Bull Kelp,54,High,,,NVI76,,2825388,8955.2993,649.2589,,
30980,,4,3,,,NEREOCYSTIS,0,,,,JOHNST2,,2825389,264.5358,85.5962,,
30981,,0,3,Experiment Bight,,Bull Kelp,149,Low,,,NVI76,,2825390,871.095,190.5158,,
35949,,0,4,,KELP,,0,,,CH3662,WCVI,,2825571,317276.9098,3434.3441,,
35950,,0,4,Nootka Island,KELP,Giant Kelp,262,Low,,CH3662,WCVI,,2825572,24564.3238,1007.1544,,
35952,,0,4,Nootka Island,KELP,Giant Kelp,667,Low,,CH3662,WCVI,,2825573,47897.1479,2030.7534,,
35953,,0,4,Nootka Island,KELP,Giant Kelp,23,High,,CH3662,WCVI,,2825574,2171.4216,240.4997,,
34331,,0,3,,KELP,,0,,,CH3683,WCVI,,2825740,70214.0607,1094.1445,,
34332,,0,3,,KELP,,0,,,CH3683,WCVI,,2825741,43712.6468,760.7994,,
34333,,3,2,,KELP,,0,,,3559,JOHNST,,2825742,27659.6904,830.9421,,
34334,,0,4,,,,0,,,CH3538,NSOG2,,2825743,5912.7739,3570.4802,,
34338,,3,3,,KELP,,0,,,3559,JOHNST,,2825744,192438.4191,2659.5977,,
34339,,0,3,,,,0,,,,,,2825745,1174.4897,155.4746,,
34340,,0,3,,,,0,,,,,,2825746,506.1267,96.7275,,
35153,,0,3,Nuchatlitz Inlet,,Giant Kelp,4,High,,,NOOTKA,,2825747,417.6803,90.4982,,
35158,,0,3,Nuchatlitz Inlet,,Giant Kelp,23,Low,,,NOOTKA,,2825748,2199.2784,291.2375,,
31710,,0,3,Malcolm Island/Queen Charlotte Strait,,Giant Kelp,16,Low,,,MALCOLM,,2825197,5449.3283,523.8764,,
31713,,0,3,Malcolm Island/Queen Charlotte Strait,,Giant Kelp,10,Low,,,MALCOLM,,2825198,3434.4828,283.1959,,
31714,,0,3,Malcolm Island/Queen Charlotte Strait,,Giant Kelp,10,High,,,MALCOLM,,2825199,217.2085,65.7051,,
31715,,0,3,Malcolm Island,,Giant Kelp,0,High,,,MALCOLM,,2825200,89.2577,41.0752,,
31717,,0,3,Malcolm Island/Queen Charlotte Strait,,Bull Kelp,16,High,,,MALCOLM,,2825201,811.1856,137.6608,,
31718,,4,5,,,MACROCYSTIS,0,,,,JOHNST2,,2825202,2354.0366,222.8051,,
31719,,0,3,Malcolm Island/Queen Charlotte Strait,,Mixed,20,High,,,MALCOLM,,2825203,1599.6922,201.3459,,
31720,,0,3,,,,0,,,,,,2825204,973.5182,187.14,,
31722,,3,5,,KELP,MACROCYSTIS,0,,,3548,JOHNST,,2825205,2851.4485,403.6621,,
31725,,0,3,Malcolm Island/Queen Charlotte Strait,,Giant Kelp,1,High,,,MALCOLM,,2825206,587.6177,101.0955,,
31726,,0,3,Malcolm Island/Queen Charlotte Strait,,Giant Kelp,36,Low,,,MALCOLM,,2825207,11005.0599,954.2193,,
30983,,0,3,Experiment Bight,,Bull Kelp,10,Low,,,NVI76,,2825391,2017.0885,204.3903,,
30984,,4,3,,,NEREOCYSTIS,0,,,,JOHNST2,,2825392,5914.517,457.6822,,
30986,,2,5,,,NEREOCYSTIS,0,,,,JOHNST2,,2825393,352.6363,98.1902,,
30987,,4,3,,,NEREOCYSTIS,0,,,,JOHNST2,,2825394,1325.4834,225.5832,,
30989,,0,3,Experiment Bight,,Bull Kelp,149,Low,,,NVI76,,2825395,11044.1978,575.8368,,
30990,,0,3,Experiment Bight,,Bull Kelp,14,High,,,NVI76,,2825396,2316.0652,309.8587,,
30991,,0,3,Cape Scott,,Bull Kelp,8,High,,,NVI76,,2825397,692.7648,121.0797,,
30992,,0,3,Cape Scott,,Bull Kelp,114,High,,,NVI76,,2825398,2673.3133,309.0737,,
30994,,0,3,Cape Scott,,Bull Kelp,30,Low,,,NWVI78,,2825399,159.0366,48.2699,,
30996,,0,3,Cape Scott,,Bull Kelp,30,Low,,,NWVI78,,2825400,5549.7903,583.3823,,
30998,,0,3,Cape Scott,,Bull Kelp,8,High,,,NVI76,,2825401,206.8126,58.2755,,
31001,,0,3,Cape Scott,,Bull Kelp,13,High,,,NWVI78,,2825402,1771.0193,244.8982,,
35954,,0,4,Nootka Island,KELP,Giant Kelp,279,High,,CH3662,WCVI,,2825575,13632.1332,654.1987,,
35956,,0,4,Nootka Island,KELP,Giant Kelp,34,High,,CH3662,WCVI,,2825576,3189.3979,337.9159,,
35958,,0,3,Nootka Island,,Giant Kelp,279,High,,,NOOTKA,,2825577,12477.0836,1239.8597,,
35959,,0,3,Nootka Island,,Giant Kelp,667,Low,,,NOOTKA,,2825578,14576.226,668.9559,,
35960,,0,3,,,,0,,,,,,2825579,1999.6025,284.2132,,
35962,,0,3,Nootka Island,,Giant Kelp,476,Low,,,NOOTKA,,2825580,24.3173,25.5909,,
35967,,0,4,,KELP,,0,,,CH3662,WCVI,,2825581,589906.9025,9745.4675,,
35970,,0,3,Nootka Island,,Giant Kelp,7,High,,,NOOTKA,,2825582,723.3935,141.4952,,
35974,,0,4,Nootka Island,KELP,Giant Kelp,476,Low,,CH3662,WCVI,,2825583,286.0528,73.8508,,
35975,,0,4,Nootka Island,KELP,Giant Kelp,21,High,,CH3662,WCVI,,2825584,2018.7951,234.5071,,
35976,,0,4,Nootka Island,KELP,Giant Kelp,37,Low,,CH3662,WCVI,,2825585,3471.7892,317.9704,,
36824,,0,3,Hesquiat Peninsula,,Giant Kelp,23,Low,,,NOOTKA,,2825586,2230.5361,232.2771,,
35159,,0,3,Nuchatlitz Inlet,,Giant Kelp,7,High,,,NOOTKA,,2825749,658.8289,99.2957,,
35161,,0,3,Nuchatlitz Inlet,,Giant Kelp,10,Low,,,NOOTKA,,2825750,995.5874,131.3814,,
35165,,0,3,,,,0,,,,,,2825751,386.4668,82.1798,,
35166,,0,3,,,,0,,,,,,2825752,612.6199,94.7813,,
35169,,0,3,,,,0,,,,,,2825753,1616.1393,220.8011,,
35170,,0,3,,,,0,,,,,,2825754,5479.7827,297.7117,,
35173,,0,3,Nuchatlitz Inlet,,Giant Kelp,27,High,,,NOOTKA,,2825755,1307.687,185.8152,,
35174,,0,3,,KELP,,0,,,CH3663,WCVI,,2825756,2836.3555,218.9016,,
35175,,0,3,Nuchatlitz Inlet,,Giant Kelp,41,Low,,,NOOTKA,,2825757,2203.6564,257.0882,,
35176,,0,3,Nuchatlitz Inlet,,Giant Kelp,41,High,,,NOOTKA,,2825758,3864.1242,283.6314,,
35178,,0,3,Nuchatlitz Inlet,KELP,Giant Kelp,182,Low,,CH3663,WCVI,,2825759,114.2175,59.5112,,
35179,,0,3,,KELP,,0,,,CH3663,WCVI,,2825760,949.9974,125.813,,
35181,,0,3,Nuchatlitz Inlet,KELP,Giant Kelp,85,High,,CH3663,WCVI,,2825761,4354.4745,361.221,,
31727,,0,3,Malcolm Island/Queen Charlotte Strait,,Giant Kelp,10,High,,,MALCOLM,,2825208,3132.427,302.7849,,
31731,,4,5,,,MACROCYSTIS,0,,,,JOHNST2,,2825209,10633.633,597.0107,,
31732,,0,3,Malcolm Island/Queen Charlotte Strait,,Bull Kelp,1067,High,,,MALCOLM,,2825210,1932.4809,363.008,,
31733,,3,5,,KELP,,0,,,"3546, 3548",JOHNST,,2825211,63.2864,45.3305,,
31734,,3,5,,KELP,,0,,,"3546, 3548",JOHNST,,2825212,38458.3429,892.3269,,
31735,,0,3,Malcolm Island/Queen Charlotte Strait,,Giant Kelp,1,High,,,MALCOLM,,2825213,473.9467,96.1305,,
31736,,3,4,,KELP,,0,,,"3546, 3548",JOHNST,,2825214,122.5793,61.2093,,
31737,,0,3,Malcolm Island/Queen Charlotte Strait,,Giant Kelp,2,High,,,MALCOLM,,2825215,882.0641,132.0203,,
31739,,3,5,,KELP,,0,,,"3546, 3548",JOHNST,,2825216,1105.0685,142.8174,,
31741,,4,5,,,MACROCYSTIS,0,,,,JOHNST2,,2825217,1721.5581,164.1368,,
31743,,3,5,,KELP,MACROCYSTIS,0,,,3548,JOHNST,,2825218,3614.7805,394.1563,,
31744,,3,5,,KELP,,0,,,"3546, 3548",JOHNST,,2825219,19770.0205,1164.5366,,
31748,,4,5,,,MACROCYSTIS,0,,,,JOHNST2,,2825220,2312.2995,442.8936,,
31003,,0,3,Cape Scott,,Bull Kelp,13,Low,,,NWVI78,,2825403,2719.5714,300.8437,,
31008,,2,5,,,NEREOCYSTIS,0,,,,JOHNST2,,2825404,150.9539,58.6127,,
31011,,2,5,,,NEREOCYSTIS,0,,,,JOHNST2,,2825405,57.5685,40.3643,,
31016,,0,3,Cape Scott,,Giant Kelp,0,Low,,,NWVI78,,2825406,1261.2387,183.3783,,
31017,,0,3,Cape Scott,,Bull Kelp,25,Low,,,NWVI78,,2825407,5174.4215,374.5954,,
31018,,0,3,Cape Scott,,Bull Kelp,4,Low,,,NWVI78,,2825408,930.0534,167.0737,,
31019,,0,3,Cape Scott,,Bull Kelp,2,Low,,,NWVI78,,2825409,576.6862,94.4323,,
31021,,0,3,Cape Scott,,Bull Kelp,0,Low,,,NWVI78,,2825410,73.6712,44.0601,,
31022,,0,3,Cape Scott,,Giant Kelp,1,Low,,,NWVI78,,2825411,1910.1792,276.7211,,
31023,,0,3,Cape Scott,,Bull Kelp,15,Low,,,NWVI78,,2825412,3211.6376,283.7465,,
31025,,0,3,Cape Scott,,Giant Kelp,0,Low,,,NWVI78,,2825413,1149.2834,182.4134,,
31027,,0,3,,,,0,,,,,,2825414,1139.2963,126.07,,
31030,,0,3,Cape Scott,,Giant Kelp,0,Low,,,NWVI78,,2825415,564.6776,128.3891,,
31034,,0,3,Cape Scott,,Bull Kelp,20,Low,,,NWVI78,,2825416,4127.9872,345.4346,,
31035,,0,3,Cape Scott,,Bull Kelp,5,Low,,,NWVI78,,2825417,1057.2049,214.6945,,
36826,,0,3,Hesquiat Peninsula,,Giant Kelp,19,High,,,NOOTKA,,2825587,1860.6827,186.1636,,
36827,,0,3,Hesquiat Peninsula,,Giant Kelp,21,Low,,,NOOTKA,,2825588,2055.1921,186.6423,,
36829,,0,4,,KELP,,0,,,CH3640,WCVI,,2825589,1231229.1773,14950.6668,,
36833,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,6,Low,,CH3640,WCVI,,2825590,618.2958,93.8092,,
36834,,0,3,Hesquiat Peninsula,,Giant Kelp,13,Low,,,NOOTKA,,2825591,1291.6389,175.3379,,
36838,,0,3,Hesquiat Peninsula,,Giant Kelp,208,High,,,NOOTKA,,2825592,19461.2694,726.1842,,
36840,,0,3,Hesquiat Peninsula,,Giant Kelp,6,Low,,,NOOTKA,,2825593,600.384,98.4135,,
36841,,0,3,Hesquiat Peninsula,,Giant Kelp,0,Low,,,NOOTKA,,2825594,87.105,48.3157,,
36843,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,18,Low,,CH3640,WCVI,,2825595,1761.4494,218.6205,,
36845,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,10,Low,,CH3640,WCVI,,2825596,63.0464,38.5025,,
36850,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,15,High,,CH3640,WCVI,,2825597,1464.4122,167.1445,,
36851,,0,4,Hesquiat Peninsula,KELP,Bull Kelp,6,Low,,CH3640,WCVI,,2825598,1805.4869,193.2404,,
36852,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,9,Low,,CH3640,WCVI,,2825599,880.8405,148.1103,,
36855,,0,3,Hesquiat Peninsula,,Bull Kelp,9,Low,,,NOOTKA,,2825600,2458.772,214.2375,,
36856,,0,3,Hesquiat Peninsula,,Giant Kelp,5,Low,,,NOOTKA,,2825601,511.8198,85.6313,,
36861,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,3,High,,CH3640,WCVI,,2825602,368.8319,77.715,,
35182,,0,3,,KELP,,0,,,CH3663,WCVI,,2825762,37619.7068,1556.012,,
35183,,0,3,Nuchatlitz Inlet,KELP,Giant Kelp,69,High,,CH3663,WCVI,,2825763,223.7937,64.1291,,
35184,,0,3,Nuchatlitz Inlet,,Giant Kelp,8,Low,,,NOOTKA,,2825764,783.1522,110.6327,,
35185,,0,3,Nuchatlitz Inlet,KELP,Giant Kelp,27,High,,CH3663,WCVI,,2825765,1303.802,184.0697,,
35188,,0,3,,,,0,,,,,,2825766,155.5258,79.0968,,
35189,,0,3,,KELP,,0,,,CH3663,WCVI,,2825767,1035.2106,122.8424,,
35190,,0,3,,,,0,,,,,,2825768,85.9766,41.485,,
35194,,0,3,Nuchatlitz Inlet,,Mixed,21,Low,,,NOOTKA,,2825769,3003.0759,217.8145,,
35195,,0,3,Nuchatlitz Inlet,KELP,Giant Kelp,27,High,,CH3663,WCVI,,2825770,2575.6739,237.5815,,
35196,,0,3,Nuchatlitz Inlet,,Giant Kelp,35,High,,,NOOTKA,,2825771,3334.047,302.8798,,
35198,,0,3,,KELP,,0,,,CH3663,WCVI,,2825772,69381.9202,986.868,,
31749,,3,5,,KELP,MACROCYSTIS,0,,,"3546, 3548",JOHNST,,2825221,2004.7315,275.3598,,
31751,,3,5,,KELP,MACROCYSTIS,0,,,3548,JOHNST,,2825222,679.3021,125.3582,,
31752,,4,4,,,NEREOCYSTIS,0,,,,JOHNST2,,2825223,712.9819,121.82,,
31753,,4,4,,,NEREOCYSTIS,0,,,,JOHNST2,,2825224,6878.4409,557.6063,,
31754,,4,5,,,MACROCYSTIS,0,,,,JOHNST2,,2825225,319.5457,77.0538,,
31758,,3,5,,KELP,,0,,,3548,JOHNST,,2825226,275.6263,73.6022,,
31762,,3,5,,KELP,,0,,,"3546, 3548",JOHNST,,2825227,2425.0702,228.3368,,
32481,,0,5,Vancouver Island,KELP,Bull Kelp,8,High,,CH3624,WCVI,,2825228,865.5546,143.8882,,
32482,,3,5,,KELP,,0,,,3548,JOHNST,,2825229,2973.1136,385.7185,,
32484,,0,5,Vancouver Island,KELP,Bull Kelp,13,High,,CH3624,WCVI,,2825230,1473.3397,158.6739,,
32485,,0,3,Malcolm Island/Queen Charlotte Strait,,Bull Kelp,51,High,,,MALCOLM,,2825231,3383.4186,400.9056,,
32487,,0,3,Malcolm Island/Queen Charlotte Strait,,Bull Kelp,73,Low,,,MALCOLM,,2825232,18606.4826,817.3512,,
32488,,3,5,,KELP,,0,,,3548,JOHNST,,2825233,393.3731,77.463,,
31037,,0,3,Cape Scott,,Giant Kelp,3,Low,,,NWVI78,,2825418,4239.714,428.0972,,
31804,,0,3,Black Bluff,,Bull Kelp,161,High,,,MALCOLM,,2825419,8214.1905,589.3908,,
31810,,3,5,,KELP,MACROCYSTIS,0,,,3548,JOHNST,,2825420,12864.0092,1197.8011,,
31811,,4,5,,,MACROCYSTIS,0,,,,JOHNST2,,2825421,2869.4921,328.2005,,
31815,,3,5,,KELP,MACROCYSTIS,0,,,3548,JOHNST,,2825422,6933.265,605.9295,,
31817,,0,3,,,,0,,,,,,2825423,1550.3443,233.3045,,
31819,,0,3,Black Bluff,,Mixed,8,Low,,,MALCOLM,,2825424,1552.1422,302.8995,,
31822,,0,3,Malcolm Island/Queen Charlotte Strait,,Bull Kelp,93,Low,,,MALCOLM,,2825425,13297.4248,954.8807,,
31824,,3,5,,KELP,MACROCYSTIS,0,,,3548,JOHNST,,2825426,561.9426,112.2759,,
36863,,0,4,Hesquiat Peninsula,KELP,Bull Kelp,4,Low,,CH3640,WCVI,,2825603,1364.0257,153.6916,,
36865,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,5,High,,CH3640,WCVI,,2825604,486.3198,90.0783,,
36866,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,37,Low,,CH3640,WCVI,,2825605,3278.4794,260.1618,,
36867,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,17,Low,,CH3640,WCVI,,2825606,1635.2388,214.8546,,
36869,,0,3,Hesquiat Peninsula,,Giant Kelp,11,Low,,,NOOTKA,,2825607,1042.4696,128.6418,,
36871,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,5,High,,CH3640,WCVI,,2825608,545.9199,89.2551,,
36874,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,11,Low,,CH3640,WCVI,,2825609,64.1563,34.2555,,
36875,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,9,Low,,CH3640,WCVI,,2825610,922.3179,127.3628,,
36876,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,54,Low,,CH3640,WCVI,,2825611,5099.6316,425.6593,,
36878,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,10,Low,,CH3640,WCVI,,2825612,936.9098,138.0736,,
36879,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,26,High,,CH3640,WCVI,,2825613,2455.7921,226.0519,,
36885,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,121,Low,,CH3640,WCVI,,2825614,11376.1772,739.7772,,
36886,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,14,High,,CH3640,WCVI,,2825615,1386.3847,145.6508,,
35199,,0,3,,,,0,,,,,,2825773,468.0671,82.5547,,
35205,,0,3,Nuchatlitz Inlet,,Giant Kelp,37,Low,,,NOOTKA,,2825774,352.6694,88.2024,,
35206,,0,3,Nuchatlitz Inlet,,Giant Kelp,10,Low,,,NOOTKA,,2825775,1011.3245,125.6946,,
35210,,0,3,Nuchatlitz Inlet,,Giant Kelp,7,High,,,NOOTKA,,2825776,672.7909,111.7662,,
35211,,0,3,Nuchatlitz Inlet,,Giant Kelp,1,Low,,,NOOTKA,,2825777,139.0741,43.5766,,
35213,,0,3,Nuchatlitz Inlet,,Giant Kelp,149,Low,,,NOOTKA,,2825778,14001.8392,590.9183,,
35214,,0,3,,,,0,,,,,,2825779,1279.9635,138.5729,,
36029,,0,3,Nootka Island,,Giant Kelp,774,High,,,NOOTKA,,2825780,72458.1762,3288.3876,,
36030,,0,3,,,,0,,,,,,2825781,164.2174,74.7791,,
36034,,0,3,Nootka Island,,Giant Kelp,32,Low,,,NOOTKA,,2825782,3067.0054,244.4647,,
36036,,0,3,,,,0,,,,,,2825783,1254.1618,160.9727,,
36040,,0,4,,KELP,,0,,,CH3662,WCVI,,2825784,2006084.6837,16216.6642,,
36044,,0,4,Nootka Island,KELP,Giant Kelp,319,High,,CH3662,WCVI,,2825785,0.0155,1.2806,,
36045,,0,3,,,,0,,,,,,2825786,36.0673,53.9725,,
36047,,0,4,Nootka Island,KELP,Giant Kelp,26,Low,,CH3662,WCVI,,2825787,2070.5417,246.8933,,
36051,,0,3,Nootka Island,,Giant Kelp,212,High,,,NOOTKA,,2825788,892.9794,129.0125,,
36052,,0,3,Nootka Island,,Giant Kelp,26,Low,,,NOOTKA,,2825789,179.4675,56.8406,,
32489,,0,3,Malcolm Island/Queen Charlotte Strait,,Bull Kelp,181,Low,,,MALCOLM,,2825234,46423.764,2207.2679,,
32490,,3,5,,KELP,,0,,,3548,JOHNST,,2825235,4407.1868,406.8143,,
32491,,0,5,Vancouver Island,KELP,Bull Kelp,11,High,,CH3624,WCVI,,2825236,1268.1326,145.7791,,
32493,,0,5,,KELP,,0,,,CH3624,WCVI,,2825237,83.3029,35.0017,,
32494,,3,5,,KELP,,0,,,3548,JOHNST,,2825238,2660.613,242.8097,,
32496,,3,5,,KELP,,0,,,3548,JOHNST,,2825239,2799.8101,483.0206,,
32497,,0,5,Vancouver Island,KELP,Bull Kelp,1,Low,,CH3624,WCVI,,2825240,333.8895,71.0871,,
32504,,0,5,Vancouver Island,KELP,Bull Kelp,2,Low,,CH3624,WCVI,,2825241,583.1032,96.1488,,
32509,,3,5,,KELP,,0,,,3548,JOHNST,,2825242,2243.4178,254.9049,,
32510,,0,3,,,,0,,,,,,2825243,1901.4975,193.0185,,
32511,,3,5,,KELP,,0,,,"3546, 3548",JOHNST,,2825244,702.1173,163.1309,,
31825,,0,3,Malcolm Island/Queen Charlotte Strait,,Giant Kelp,73,High,,,MALCOLM,,2825427,21673.6038,1269.7318,,
31828,,3,3,,KELP,MACROCYSTIS,0,,,3546,JOHNST,,2825428,2098.918,472.6202,,
31830,,3,5,,KELP,,0,,,3548,JOHNST,,2825429,605.2646,140.0334,,
31831,,4,5,,,MACROCYSTIS,0,,,,JOHNST2,,2825430,2155.072,325.4063,,
31832,,0,3,Black Bluff,,Mixed,20,High,,,MALCOLM,,2825431,2041.0172,266.7357,,
31834,,3,3,,KELP,MACROCYSTIS,0,,,3546,JOHNST,,2825432,6494.6548,633.6233,,
31838,,0,3,Black Bluff,,Bull Kelp,15,High,,,MALCOLM,,2825433,772.3802,171.5458,,
31840,,0,3,Black Bluff,,Giant Kelp,10,Low,,,MALCOLM,,2825434,3361.527,335.9685,,
31841,,4,5,,,MACROCYSTIS,0,,,,JOHNST2,,2825435,6980.2437,670.6958,,
36887,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,4,High,,CH3640,WCVI,,2825616,454.226,89.8973,,
36889,,0,3,Hesquiat Peninsula,,Giant Kelp,236,High,,,NOOTKA,,2825617,10935.6735,678.0915,,
36890,,0,4,Hesquiat Peninsula,KELP,Giant Kelp,236,High,,CH3640,WCVI,,2825618,11159.334,739.5304,,
34255,,0,3,Amos Creek,,Bull Kelp,45,Low,,,NWVI78,,2825619,13366.5504,623.4243,,
